Date Rptd,DR. NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1
12/02/2015 12:00:00 AM,150126705,12/02/2015 12:00:00 AM,0150,01,Central,0145,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont,  400 S  LOS ANGELES                  ST,,"(34.0473, -118.2462)"
12/02/2015 12:00:00 AM,150126706,12/02/2015 12:00:00 AM,0220,01,Central,0145,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         LOS ANGELES,   WINSTON,"(34.0467, -118.2470)"
12/02/2015 12:00:00 AM,150126763,12/02/2015 12:00:00 AM,1110,01,Central,0162,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,  700 W  7TH                          ST,,"(34.0480, -118.2577)"
12/02/2015 12:00:00 AM,150126766,12/02/2015 12:00:00 AM,1600,01,Central,0174,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,  100 E  9TH                          ST,,"(34.0416, -118.2550)"
12/02/2015 12:00:00 AM,150126772,12/02/2015 12:00:00 AM,1605,01,Central,0111,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  800 N  BUNKER HILL                  AV,,"(34.0637, -118.2440)"
12/02/2015 12:00:00 AM,150126776,12/02/2015 12:00:00 AM,1000,01,Central,0111,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,  700 W  CESAR E CHAVEZ               AV,,"(34.0606, -118.2439)"
12/02/2015 12:00:00 AM,150126777,12/02/2015 12:00:00 AM,1415,01,Central,0161,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,  700 S  FIGUEROA                     ST,,"(34.0494, -118.2599)"
12/02/2015 12:00:00 AM,150126778,12/02/2015 12:00:00 AM,1500,01,Central,0152,648,ARSON,IC,Invest Cont,  500 W  5TH                          ST,,"(34.0495, -118.2529)"
12/02/2015 12:00:00 AM,150126783,12/02/2015 12:00:00 AM,1515,01,Central,0163,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,  800 S  BROADWAY,,"(34.0438, -118.2547)"
12/02/2015 12:00:00 AM,150126786,12/02/2015 12:00:00 AM,1315,01,Central,0156,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  400 E  5TH                          ST,,"(34.0446, -118.2450)"
12/02/2015 12:00:00 AM,150221860,12/02/2015 12:00:00 AM,0030,02,Rampart,0257,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 1300 W  7TH                          ST,,"(34.0523, -118.2676)"
12/02/2015 12:00:00 AM,150221874,12/02/2015 12:00:00 AM,0230,02,Rampart,0261,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  700 S  CARONDELET                   ST,,"(34.0584, -118.2810)"
12/02/2015 12:00:00 AM,150221875,12/02/2015 12:00:00 AM,0246,02,Rampart,0246,761,BRANDISH WEAPON,IC,Invest Cont, 1900 W  3RD                          ST,,"(34.0619, -118.2702)"
12/02/2015 12:00:00 AM,150221877,12/02/2015 12:00:00 AM,1110,02,Rampart,0249,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  300    LUCAS                        AV,,"(34.0583, -118.2616)"
12/02/2015 12:00:00 AM,150221880,12/02/2015 12:00:00 AM,1115,02,Rampart,0237,761,BRANDISH WEAPON,IC,Invest Cont, 1500 W  2ND                          ST,,"(34.0610, -118.2615)"
12/02/2015 12:00:00 AM,150221881,12/02/2015 12:00:00 AM,0001,02,Rampart,0217,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 1600 W  TEMPLE                       ST,,"(34.0682, -118.2609)"
12/02/2015 12:00:00 AM,150221882,12/02/2015 12:00:00 AM,1640,02,Rampart,0219,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         BOYLSTON,   SUNSET,"(34.0672, -118.2498)"
12/02/2015 12:00:00 AM,150325709,12/02/2015 12:00:00 AM,0225,03,Southwest,0316,900,VIOLATION OF COURT ORDER,IC,Invest Cont, 1900 W  22ND                         ST,,"(34.0364, -118.3033)"
12/02/2015 12:00:00 AM,150325713,12/02/2015 12:00:00 AM,0700,03,Southwest,0361,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 3900    GIBRALTAR                    AV,,"(34.0161, -118.3547)"
12/02/2015 12:00:00 AM,150325726,12/02/2015 12:00:00 AM,0750,03,Southwest,0314,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 3300 W  ADAMS                        BL,,"(34.0327, -118.3201)"
12/02/2015 12:00:00 AM,150325741,12/02/2015 12:00:00 AM,0920,03,Southwest,0354,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 2600 W  JEFFERSON                    BL,,"(34.0256, -118.3236)"
12/02/2015 12:00:00 AM,150325742,12/02/2015 12:00:00 AM,1410,03,Southwest,0319,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,         ADAMS,   FLOWER,"(34.0277, -118.2760)"
12/02/2015 12:00:00 AM,150325746,12/02/2015 12:00:00 AM,1045,03,Southwest,0392,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 2700 W  48TH                         ST,,"(34.0001, -118.3225)"
12/02/2015 12:00:00 AM,150325747,12/02/2015 12:00:00 AM,1417,03,Southwest,0393,888,TRESPASSING,IC,Invest Cont, 3400 W  41ST                         ST,,"(34.0101, -118.3314)"
12/02/2015 12:00:00 AM,150325749,12/02/2015 12:00:00 AM,0730,03,Southwest,0373,310,BURGLARY,IC,Invest Cont, 3700    DEGNAN                       BL,,"(34.0204, -118.3300)"
12/02/2015 12:00:00 AM,150325750,12/02/2015 12:00:00 AM,0715,03,Southwest,0397,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 1100 W  42ND                         ST,,"(34.0073, -118.2941)"
12/02/2015 12:00:00 AM,150325754,12/02/2015 12:00:00 AM,0600,03,Southwest,0305,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 2800    LONGWOOD                     AV,,"(34.0332, -118.3491)"
12/02/2015 12:00:00 AM,150325755,12/02/2015 12:00:00 AM,1150,03,Southwest,0362,623,BATTERY POLICE,IC,Invest Cont,         MARTIN LUTHER KING JR,   CRENSHAW,"(34.0110, -118.3351)"
12/02/2015 12:00:00 AM,150417613,12/02/2015 12:00:00 AM,0645,04,Hollenbeck,0417,510,VEHICLE - STOLEN,IC,Invest Cont,         BROADWAY,   LINCOLN,"(34.0182, -118.4898)"
12/02/2015 12:00:00 AM,150417617,12/02/2015 12:00:00 AM,0600,04,Hollenbeck,0497,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 3300 E  OLYMPIC                      BL,,"(34.0191, -118.2081)"
12/02/2015 12:00:00 AM,150417620,12/02/2015 12:00:00 AM,1800,04,Hollenbeck,0459,510,VEHICLE - STOLEN,IC,Invest Cont,  900 N  EVERGREEN                    AV,,"(34.0483, -118.1974)"
12/02/2015 12:00:00 AM,150417622,12/02/2015 12:00:00 AM,1030,04,Hollenbeck,0422,210,ROBBERY,IC,Invest Cont,         BRITTANIA,   MARENGO                      ST,"(34.0570, -118.2081)"
12/02/2015 12:00:00 AM,150417626,12/02/2015 12:00:00 AM,1530,04,Hollenbeck,0438,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 5300    ALHAMBRA                     AV,,"(34.0754, -118.1702)"
12/02/2015 12:00:00 AM,150417627,12/02/2015 12:00:00 AM,1000,04,Hollenbeck,0488,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont, 3300    OPAL                         ST,,"(34.0233, -118.2064)"
12/02/2015 12:00:00 AM,150417628,12/02/2015 12:00:00 AM,1800,04,Hollenbeck,0427,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 4400    HUNTINGTON DR,,"(34.0816, -118.1904)"
12/02/2015 12:00:00 AM,150417629,12/02/2015 12:00:00 AM,1000,04,Hollenbeck,0404,354,THEFT OF IDENTITY,IC,Invest Cont, 5500    EBEY                         AV,,"(34.1005, -118.1847)"
12/02/2015 12:00:00 AM,150518933,12/02/2015 12:00:00 AM,0100,05,Harbor,0541,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 1000    VIA CORDOVA,,"(33.7539, -118.2988)"
12/02/2015 12:00:00 AM,150518938,12/02/2015 12:00:00 AM,1100,05,Harbor,0506,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,IC,Invest Cont, 1400 W  CARSON                       ST,,"(33.8315, -118.3016)"
12/02/2015 12:00:00 AM,150518939,12/02/2015 12:00:00 AM,1300,05,Harbor,0585,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  700 W  21ST                         ST,,"(33.7252, -118.2924)"
12/02/2015 12:00:00 AM,150518940,12/02/2015 12:00:00 AM,0405,05,Harbor,0526,850,INDECENT EXPOSURE,IC,Invest Cont,  300 W  ANAHEIM                      ST,,"(33.7799, -118.2650)"
12/02/2015 12:00:00 AM,150518941,12/02/2015 12:00:00 AM,1300,05,Harbor,0567,510,VEHICLE - STOLEN,IC,Invest Cont, 1600 S  PACIFIC                      AV,,"(33.7297, -118.2880)"
12/02/2015 12:00:00 AM,150518942,12/02/2015 12:00:00 AM,1000,05,Harbor,0501,210,ROBBERY,IC,Invest Cont,18400 S  VERMONT                      AV,,"(33.8637, -118.2905)"
12/02/2015 12:00:00 AM,150625308,12/02/2015 12:00:00 AM,0330,06,Hollywood,0636,210,ROBBERY,IC,Invest Cont,         HOLLYWOOD,   WILCOX,"(34.1016, -118.3310)"
12/02/2015 12:00:00 AM,150625315,12/02/2015 12:00:00 AM,0300,06,Hollywood,0677,210,ROBBERY,IC,Invest Cont, 5500    LEMON GROVE                  AV,,"(34.0867, -118.3120)"
12/02/2015 12:00:00 AM,150625325,12/02/2015 12:00:00 AM,0830,06,Hollywood,0626,352,PICKPOCKET,IC,Invest Cont,         HOLLYWOOD,   HIGHLAND,"(34.1016, -118.3387)"
12/02/2015 12:00:00 AM,150625326,12/02/2015 12:00:00 AM,0050,06,Hollywood,0656,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  900 N  CAHUENGA                     BL,,"(34.0871, -118.3288)"
12/02/2015 12:00:00 AM,150625330,12/02/2015 12:00:00 AM,1400,06,Hollywood,0632,903,CONTEMPT OF COURT,IC,Invest Cont, 1600    VIEWMONT                     DR,,"(34.1003, -118.3793)"
12/02/2015 12:00:00 AM,150625335,12/02/2015 12:00:00 AM,1600,06,Hollywood,0648,480,BIKE - STOLEN,IC,Invest Cont, 1600 N  WESTERN                      AV,,"(34.1001, -118.3093)"
12/02/2015 12:00:00 AM,150717858,12/02/2015 12:00:00 AM,0230,07,Wilshire,0733,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,         WILSHIRE,   FAIRFAX                      AV,"(34.0630, -118.3614)"
12/02/2015 12:00:00 AM,150717870,12/02/2015 12:00:00 AM,1335,07,Wilshire,0701,210,ROBBERY,IC,Invest Cont, 8300    MELROSE                      AV,,"(34.0837, -118.3703)"
12/02/2015 12:00:00 AM,150717878,12/02/2015 12:00:00 AM,1140,07,Wilshire,0713,510,VEHICLE - STOLEN,IC,Invest Cont,         STANLEY                      AV,   BEVERLY                      BL,"(34.0761, -118.3563)"
12/02/2015 12:00:00 AM,150920513,12/02/2015 12:00:00 AM,0705,09,Van Nuys,0946,510,VEHICLE - STOLEN,IC,Invest Cont, 5800    HAZELTINE                    AV,,"(34.1758, -118.4400)"
12/02/2015 12:00:00 AM,150920536,12/02/2015 12:00:00 AM,0040,09,Van Nuys,0926,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,14400    KITTRIDGE                    ST,,"(34.1907, -118.4465)"
12/02/2015 12:00:00 AM,150920551,12/02/2015 12:00:00 AM,2000,09,Van Nuys,0915,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 7000    HAZELTINE                    AV,,"(34.1976, -118.4400)"
12/02/2015 12:00:00 AM,151018160,12/02/2015 12:00:00 AM,0100,10,West Valley,1075,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 5200    AVENIDA ORIENTE,,"(34.1657, -118.5317)"
12/02/2015 12:00:00 AM,151018164,12/02/2015 12:00:00 AM,0100,10,West Valley,1037,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,17500    KITTRIDGE                    ST,,"(34.1902, -118.5142)"
12/02/2015 12:00:00 AM,151018176,12/02/2015 12:00:00 AM,0440,10,West Valley,1097,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,16300    CELINDA                      PL,,"(34.1503, -118.4883)"
12/02/2015 12:00:00 AM,151018179,12/02/2015 12:00:00 AM,0645,10,West Valley,1097,888,TRESPASSING,IC,Invest Cont,16600    CALNEVA                      DR,,"(34.1322, -118.4948)"
12/02/2015 12:00:00 AM,151018182,12/02/2015 12:00:00 AM,0940,10,West Valley,1034,310,BURGLARY,IC,Invest Cont, 6300    DARBY                        AV,,"(34.1862, -118.5338)"
12/02/2015 12:00:00 AM,151018184,12/02/2015 12:00:00 AM,1510,10,West Valley,1029,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,16000    SHERMAN                      WY,,"(34.2012, -118.4815)"
12/02/2015 12:00:00 AM,151018186,12/02/2015 12:00:00 AM,1300,10,West Valley,1024,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         AMIGO                        AV,   SHERMAN                      WY,"(34.2011, -118.5386)"
12/02/2015 12:00:00 AM,151018188,12/02/2015 12:00:00 AM,1730,10,West Valley,1018,510,VEHICLE - STOLEN,IC,Invest Cont,         HASKELL,   STAGG,"(34.2121, -118.4750)"
12/02/2015 12:00:00 AM,151018189,12/02/2015 12:00:00 AM,1635,10,West Valley,1079,932,PEEPING TOM,IC,Invest Cont, 5000    HASKELL                      AV,,"(34.1615, -118.4749)"
12/02/2015 12:00:00 AM,151018190,12/02/2015 12:00:00 AM,1715,10,West Valley,1089,647,THROWING OBJECT AT MOVING VEHICLE,IC,Invest Cont,         VENTURA                      BL,   SHERMAN OAKS                 AV,"(34.1543, -118.4689)"
12/02/2015 12:00:00 AM,151018191,12/02/2015 12:00:00 AM,1450,10,West Valley,1008,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 7200    RUBIO                        AV,,"(34.2012, -118.4957)"
12/02/2015 12:00:00 AM,151018197,12/02/2015 12:00:00 AM,1310,10,West Valley,1033,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 6300    SYLVIA                       AV,,"(34.1849, -118.5523)"
12/02/2015 12:00:00 AM,151120522,12/02/2015 12:00:00 AM,0001,11,Northeast,1115,310,BURGLARY,IC,Invest Cont, 2100    COLORADO                     BL,,"(34.1392, -118.2126)"
12/02/2015 12:00:00 AM,151120526,12/02/2015 12:00:00 AM,1340,11,Northeast,1151,510,VEHICLE - STOLEN,IC,Invest Cont,         SUNSET,   NEW HAMPSHIRE,"(34.0982, -118.2929)"
12/02/2015 12:00:00 AM,151120532,12/02/2015 12:00:00 AM,1400,11,Northeast,1171,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont, 3800 W  SUNSET                       BL,,"(34.0910, -118.2788)"
12/02/2015 12:00:00 AM,151120538,12/02/2015 12:00:00 AM,1500,11,Northeast,1113,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 2700    COLORADO                     BL,,"(34.1426, -118.2240)"
12/02/2015 12:00:00 AM,151226834,12/02/2015 12:00:00 AM,1700,12,77th Street,1203,210,ROBBERY,IC,Invest Cont,         VERNON                       AV,   WESTERN                      AV,"(34.0037, -118.3089)"
12/02/2015 12:00:00 AM,151226853,12/02/2015 12:00:00 AM,0730,12,77th Street,1268,320,"BURGLARY, ATTEMPTED",IC,Invest Cont,  100 E  84TH                         ST,,"(33.9628, -118.2739)"
12/02/2015 12:00:00 AM,151322202,12/02/2015 12:00:00 AM,0015,13,Newton,1353,510,VEHICLE - STOLEN,IC,Invest Cont,  600 E  VERNON                       AV,,"(34.0039, -118.2652)"
12/02/2015 12:00:00 AM,151322208,12/02/2015 12:00:00 AM,0315,13,Newton,1317,210,ROBBERY,IC,Invest Cont,         HOOPER                       AV,   WASHINGTON                   BL,"(34.0220, -118.2460)"
12/02/2015 12:00:00 AM,151322210,12/02/2015 12:00:00 AM,0005,13,Newton,1313,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         14TH                         ST,   GRIFFITH,"(34.0300, -118.2501)"
12/02/2015 12:00:00 AM,151322218,12/02/2015 12:00:00 AM,0545,13,Newton,1365,520,VEHICLE - ATTEMPT STOLEN,IC,Invest Cont, 5200    LATHAM                       ST,,"(33.9957, -118.2514)"
12/02/2015 12:00:00 AM,151322220,12/02/2015 12:00:00 AM,0515,13,Newton,1385,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,IC,Invest Cont, 5900    AVALON                       BL,,"(33.9874, -118.2652)"
12/02/2015 12:00:00 AM,151322223,12/02/2015 12:00:00 AM,0500,13,Newton,1317,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,         NEWTON                       ST,E  CENTRAL                      AV,"(34.0257, -118.2436)"
12/02/2015 12:00:00 AM,151322226,12/02/2015 12:00:00 AM,0500,13,Newton,1317,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,         NEWTON                       ST,   CENTRAL,"(34.0257, -118.2436)"
12/02/2015 12:00:00 AM,151322227,12/02/2015 12:00:00 AM,1510,13,Newton,1353,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 4200    MCKINLEY                     AV,,"(34.0013, -118.2608)"
12/02/2015 12:00:00 AM,151322228,12/02/2015 12:00:00 AM,1510,13,Newton,1353,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 4200    MCKINLEY                     AV,,"(34.0013, -118.2608)"
12/02/2015 12:00:00 AM,151322229,12/02/2015 12:00:00 AM,1510,13,Newton,1353,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 4200    MCKINLEY                     AV,,"(34.0013, -118.2608)"
12/02/2015 12:00:00 AM,151322232,12/02/2015 12:00:00 AM,1435,13,Newton,1325,510,VEHICLE - STOLEN,IC,Invest Cont,         21ST,   BROADWAY,"(34.0283, -118.4772)"
12/02/2015 12:00:00 AM,151322234,12/02/2015 12:00:00 AM,1330,13,Newton,1372,900,VIOLATION OF COURT ORDER,IC,Invest Cont,         MAIN                         ST,   53RD                         ST,"(33.9943, -118.2739)"
12/02/2015 12:00:00 AM,151322238,12/02/2015 12:00:00 AM,1400,13,Newton,1373,410,"BURGLARY FROM VEHICLE, ATTEMPTED",IC,Invest Cont, 1000 E  54TH                         ST,,"(33.9935, -118.2579)"
12/02/2015 12:00:00 AM,151322240,12/02/2015 12:00:00 AM,0100,13,Newton,1371,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  100 W  58TH                         ST,,"(33.9898, -118.2739)"
12/02/2015 12:00:00 AM,151429661,12/02/2015 12:00:00 AM,0300,14,Pacific,1435,210,ROBBERY,IC,Invest Cont, 3500 S  CENTINELA                    AV,,"(34.0106, -118.4388)"
12/02/2015 12:00:00 AM,151429665,12/02/2015 12:00:00 AM,0300,14,Pacific,1438,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 3700    VETERAN                      AV,,"(34.0176, -118.4141)"
12/02/2015 12:00:00 AM,151429672,12/02/2015 12:00:00 AM,0030,14,Pacific,1413,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  300    6TH                          AV,,"(33.9992, -118.4720)"
12/02/2015 12:00:00 AM,151429673,12/02/2015 12:00:00 AM,0210,14,Pacific,1487,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 6100 W  MANCHESTER                   BL,,"(33.9599, -118.3914)"
12/02/2015 12:00:00 AM,151429698,12/02/2015 12:00:00 AM,0530,14,Pacific,1489,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 5400 W  99TH                         PL,,"(33.9468, -118.3755)"
12/02/2015 12:00:00 AM,151429705,12/02/2015 12:00:00 AM,0730,14,Pacific,1452,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         OCEAN FRONT                  WK,   VIA MARINA,"(33.9656, -118.4562)"
12/02/2015 12:00:00 AM,151522611,12/02/2015 12:00:00 AM,1130,15,N Hollywood,1516,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont, 6700    TROOST                       AV,,"(34.1922, -118.3866)"
12/02/2015 12:00:00 AM,151522613,12/02/2015 12:00:00 AM,0815,15,N Hollywood,1521,310,BURGLARY,IC,Invest Cont, 7000    PARK MANOR                   AV,,"(34.1976, -118.4235)"
12/02/2015 12:00:00 AM,151522614,12/02/2015 12:00:00 AM,0830,15,N Hollywood,1503,903,CONTEMPT OF COURT,IC,Invest Cont,         BELLINGHAM                   BL,   VANOWEN                      ST,"(34.1940, -118.3986)"
12/02/2015 12:00:00 AM,151522625,12/02/2015 12:00:00 AM,0840,15,N Hollywood,1517,237,CHILD NEGLECT (SEE 300 W.I.C.),IC,Invest Cont,11200    VANOWEN                      ST,,"(34.1940, -118.3746)"
12/02/2015 12:00:00 AM,151522626,12/02/2015 12:00:00 AM,0830,15,N Hollywood,1546,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,11600    MAGNOLIA                     BL,,"(34.1649, -118.3851)"
12/02/2015 12:00:00 AM,151522633,12/02/2015 12:00:00 AM,1645,15,N Hollywood,1599,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 7700    MULHOLLAND                   DR,,"(34.1287, -118.3649)"
12/02/2015 12:00:00 AM,151522638,12/02/2015 12:00:00 AM,1400,15,N Hollywood,1595,510,VEHICLE - STOLEN,IC,Invest Cont,11400    VENTURA                      BL,,"(34.1397, -118.3811)"
12/02/2015 12:00:00 AM,151522640,12/02/2015 12:00:00 AM,1420,15,N Hollywood,1535,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 5700    LANKERSHIM                   BL,,"(34.1740, -118.3801)"
12/02/2015 12:00:00 AM,151522641,12/02/2015 12:00:00 AM,0001,15,N Hollywood,1585,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont, 4200    ARCH                         DR,,"(34.1416, -118.3732)"
12/02/2015 12:00:00 AM,151522642,12/02/2015 12:00:00 AM,1630,15,N Hollywood,1548,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 5200    LANKERSHIM                   BL,,"(34.1649, -118.3746)"
12/02/2015 12:00:00 AM,151522643,12/02/2015 12:00:00 AM,1930,15,N Hollywood,1514,510,VEHICLE - STOLEN,IC,Invest Cont,12000    VANOWEN                      ST,,"(34.1940, -118.3943)"
12/02/2015 12:00:00 AM,151522647,12/02/2015 12:00:00 AM,1550,15,N Hollywood,1555,903,CONTEMPT OF COURT,IC,Invest Cont,         BLIX                         ST,   LANKERSHIM                   BL,"(34.1567, -118.3696)"
12/02/2015 12:00:00 AM,151616663,12/02/2015 12:00:00 AM,0130,16,Foothill,1657,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 7300    ELMO                         ST,,"(34.2512, -118.2906)"
12/02/2015 12:00:00 AM,151616666,12/02/2015 12:00:00 AM,0010,16,Foothill,1675,886,DISTURBING THE PEACE,IC,Invest Cont, 8900    GLENOAKS                     BL,,"(34.2307, -118.3673)"
12/02/2015 12:00:00 AM,151616673,12/02/2015 12:00:00 AM,1130,16,Foothill,1601,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,12800    DESMOND                      ST,,"(34.2883, -118.4113)"
12/02/2015 12:00:00 AM,151616679,12/02/2015 12:00:00 AM,1445,16,Foothill,1668,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 9300    WEXFORD                      DR,,"(34.2382, -118.2810)"
12/02/2015 12:00:00 AM,151616680,12/02/2015 12:00:00 AM,0630,16,Foothill,1654,510,VEHICLE - STOLEN,IC,Invest Cont,12100    MONTAGUE                     ST,,"(34.2587, -118.3960)"
12/02/2015 12:00:00 AM,151616681,12/02/2015 12:00:00 AM,1400,16,Foothill,1677,310,BURGLARY,IC,Invest Cont,10100    SULLY                        DR,,"(34.2180, -118.3501)"
12/02/2015 12:00:00 AM,151616689,12/02/2015 12:00:00 AM,1855,16,Foothill,1651,210,ROBBERY,IC,Invest Cont,         OSBORNE                      ST,   LAUREL CANYON                BL,"(34.2469, -118.4195)"
12/02/2015 12:00:00 AM,151719901,12/02/2015 12:00:00 AM,1140,17,Devonshire,1753,510,VEHICLE - STOLEN,IC,Invest Cont,20600    LEMARSH                      ST,,"(34.2554, -118.5818)"
12/02/2015 12:00:00 AM,151719904,12/02/2015 12:00:00 AM,0930,17,Devonshire,1781,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,IC,Invest Cont,20100    NORDHOFF                     ST,,"(34.2319, -118.5710)"
